Transaction_ID,Date,State,City,Station_ID,Fuel_Type,Customer_Type,Vehicle_Type,Quantity_Litres,Price_Per_Litre,Revenue,Payment_Mode,Column1,Column2,Month
TXN000929,2025-01-25,Tamil Nadu,Chennai,ST021,E20,Commercial,Bike,24.3,106.07,2577.5,Cash,928,Mismatch,Jan 2025
TXN000930,2025-03-07,Telangana,Hyderabad,ST037,Petrol,Individual,Truck,13.67,109.8,1500.97,UPI,929,Mismatch,Mar 2025
TXN000931,2025-02-04,Karnataka,Bengaluru,ST042,Petrol,Commercial,Bus,55.65,109.82,6111.48,UPI,930,Mismatch,Feb 2025
TXN000932,2025-05-02,Telangana,Hyderabad,ST028,Petrol,Commercial,Bus,79.05,107.41,8490.76,UPI,931,Mismatch,May 2025
TXN000933,2025-01-22,Andhra Pradesh,Visakhapatnam,ST004,E20,Individual,Bus,65.94,105.51,6957.33,Cash,932,Mismatch,Jan 2025
TXN000934,2025-01-19,Maharashtra,Pune,ST027,E20,Commercial,Bus,50.47,106.02,5350.83,Card,933,Mismatch,Jan 2025
TXN000935,2025-03-20,Tamil Nadu,Chennai,ST004,Petrol,Commercial,Car,34.02,110.02,3742.88,Card,934,Mismatch,Mar 2025
TXN000936,2025-02-10,Karnataka,Bengaluru,ST019,E20,Commercial,Truck,39.46,105.48,4162.24,Cash,935,Mismatch,Feb 2025
TXN000937,2025-01-18,Maharashtra,Pune,ST027,Petrol,Individual,Car,34.12,107.41,3664.83,Cash,936,Mismatch,Jan 2025
TXN000938,2025-06-15,Karnataka,Bengaluru,ST027,Petrol,Individual,Car,15.82,107.67,1703.34,Cash,937,Mismatch,Jun 2025
TXN000939,2025-01-24,Telangana,Hyderabad,ST007,E20,Individual,Auto,13.78,106.74,1470.88,UPI,938,Mismatch,Jan 2025
TXN000940,2025-05-26,Karnataka,Bengaluru,ST004,Petrol,Individual,Auto,67.68,106.89,7234.32,Cash,939,Mismatch,May 2025
TXN000941,2025-04-27,Karnataka,Bengaluru,ST021,E20,Commercial,Bus,12.44,107.58,1338.3,Card,940,Mismatch,Apr 2025
TXN000942,2025-03-11,Andhra Pradesh,Visakhapatnam,ST037,E20,Individual,Truck,51.75,106.65,5519.14,UPI,941,Mismatch,Mar 2025
TXN000943,2025-02-05,Andhra Pradesh,Visakhapatnam,ST013,E20,Commercial,Auto,63.5,106.84,6784.34,Card,942,Mismatch,Feb 2025
TXN000944,2025-05-14,Tamil Nadu,Chennai,ST046,Diesel,Individual,Bus,12.68,97.6,1237.57,Cash,943,Mismatch,May 2025
TXN000945,2025-01-03,Tamil Nadu,Chennai,ST048,Petrol,Individual,Truck,28.57,107.64,3075.27,Card,944,Mismatch,Jan 2025
TXN000946,2025-06-29,Tamil Nadu,Chennai,ST011,E20,Commercial,Truck,72.51,105.47,7647.63,UPI,945,Mismatch,Jun 2025
TXN000947,2025-05-19,Karnataka,Bengaluru,ST025,E20,Individual,Bike,79.65,106.01,8443.7,UPI,946,Mismatch,May 2025
TXN000948,2025-05-04,Karnataka,Bengaluru,ST033,E20,Individual,Bike,72.92,108.09,7881.92,UPI,947,Mismatch,May 2025
TXN000949,2025-01-30,Andhra Pradesh,Visakhapatnam,ST039,Petrol,Individual,Truck,49.2,107.36,5282.11,UPI,948,Mismatch,Jan 2025
TXN000950,2025-06-20,Telangana,Hyderabad,ST013,Petrol,Commercial,Auto,69.49,107.7,7484.07,Cash,949,Mismatch,Jun 2025
TXN000951,2025-05-15,Karnataka,Bengaluru,ST015,E20,Individual,Car,37.54,107.24,4025.79,Cash,950,Mismatch,May 2025
TXN000952,2025-06-21,Maharashtra,Pune,ST050,Diesel,Individual,Auto,6.44,94.43,608.13,Card,951,Mismatch,Jun 2025
TXN000953,2025-04-24,Karnataka,Bengaluru,ST031,E20,Commercial,Auto,75.6,108.49,8201.84,Cash,952,Mismatch,Apr 2025
TXN000954,2025-01-15,Tamil Nadu,Chennai,ST029,E20,Individual,Bike,42.78,105.05,4494.04,Card,953,Mismatch,Jan 2025
TXN000955,2025-04-13,Tamil Nadu,Chennai,ST026,E20,Commercial,Bike,63.95,108.63,6946.89,Card,954,Mismatch,Apr 2025
TXN000956,2025-04-19,Telangana,Hyderabad,ST010,E20,Commercial,Bus,46.35,106.01,4913.56,UPI,955,Mismatch,Apr 2025
TXN000957,2025-06-02,Andhra Pradesh,Visakhapatnam,ST032,E20,Individual,Auto,58.13,108.48,6305.94,Card,956,Mismatch,Jun 2025
TXN000958,2025-03-24,Maharashtra,Pune,ST009,Petrol,Individual,Auto,22.99,107.64,2474.64,Card,957,Mismatch,Mar 2025
TXN000959,2025-01-12,Telangana,Hyderabad,ST039,Diesel,Individual,Auto,54.32,97.19,5279.36,Cash,958,Mismatch,Jan 2025
TXN000960,2025-02-14,Tamil Nadu,Chennai,ST007,Petrol,Commercial,Auto,12.29,108.37,1331.87,Cash,959,Mismatch,Feb 2025
TXN000961,2025-01-27,Telangana,Hyderabad,ST009,Petrol,Commercial,Auto,46.32,107.93,4999.32,UPI,960,Mismatch,Jan 2025
TXN000962,2025-04-08,Karnataka,Bengaluru,ST044,Petrol,Commercial,Bike,49.17,108.22,5321.18,UPI,961,Mismatch,Apr 2025
TXN000963,2025-06-09,Karnataka,Bengaluru,ST001,E20,Individual,Bike,61.77,108.09,6676.72,Card,962,Mismatch,Jun 2025
TXN000964,2025-02-01,Andhra Pradesh,Visakhapatnam,ST026,E20,Individual,Truck,52.68,105.98,5583.03,Card,963,Mismatch,Feb 2025
TXN000965,2025-06-25,Andhra Pradesh,Visakhapatnam,ST008,E20,Individual,Truck,12.09,104.9,1268.24,UPI,964,Mismatch,Jun 2025
TXN000966,2025-02-12,Karnataka,Bengaluru,ST038,Diesel,Commercial,Bike,20.61,94.38,1945.17,Cash,965,Mismatch,Feb 2025
TXN000967,2025-03-13,Karnataka,Bengaluru,ST018,E20,Commercial,Bike,6.65,107.13,712.41,Card,966,Mismatch,Mar 2025
TXN000968,2025-04-12,Tamil Nadu,Chennai,ST005,E20,Commercial,Car,41.44,107.44,4452.31,Cash,967,Mismatch,Apr 2025
TXN000969,2025-02-08,Tamil Nadu,Chennai,ST013,E20,Commercial,Auto,72.11,108.12,7796.53,Card,968,Mismatch,Feb 2025
TXN000970,2025-02-18,Karnataka,Bengaluru,ST017,Diesel,Commercial,Car,70.07,94.27,6605.5,Card,969,Mismatch,Feb 2025
TXN000971,2025-03-24,Tamil Nadu,Chennai,ST013,Diesel,Commercial,Auto,53.37,96.67,5159.28,UPI,970,Mismatch,Mar 2025
TXN000972,2025-01-13,Karnataka,Bengaluru,ST003,E20,Individual,Truck,50.96,105.1,5355.9,UPI,971,Mismatch,Jan 2025
TXN000973,2025-01-30,Karnataka,Bengaluru,ST025,Petrol,Individual,Car,62.6,106.88,6690.69,Cash,972,Mismatch,Jan 2025
TXN000974,2025-05-01,Telangana,Hyderabad,ST007,Petrol,Commercial,Car,64.28,108.98,7005.23,UPI,973,Mismatch,May 2025
TXN000975,2025-06-10,Karnataka,Bengaluru,ST040,Petrol,Individual,Car,72.49,107.26,7775.28,UPI,974,Mismatch,Jun 2025
TXN000976,2025-05-06,Telangana,Hyderabad,ST033,Petrol,Commercial,Auto,20.8,108.04,2247.23,Card,975,Mismatch,May 2025
TXN000977,2025-03-31,Maharashtra,Pune,ST049,E20,Commercial,Bike,41.68,106.87,4454.34,Card,976,Mismatch,Mar 2025
TXN000978,2025-02-04,Karnataka,Bengaluru,ST014,Diesel,Commercial,Bus,5.66,94.46,534.64,Cash,977,Mismatch,Feb 2025
TXN000979,2025-02-28,Tamil Nadu,Chennai,ST023,Petrol,Individual,Car,60.7,108.74,6600.52,Cash,978,Mismatch,Feb 2025
TXN000980,2025-06-19,Maharashtra,Pune,ST043,E20,Individual,Car,54.0,107.92,5827.68,UPI,979,Mismatch,Jun 2025
TXN000981,2025-03-08,Telangana,Hyderabad,ST042,Petrol,Individual,Bus,35.79,109.32,3912.56,Cash,980,Mismatch,Mar 2025
TXN000982,2025-03-23,Karnataka,Bengaluru,ST002,Petrol,Individual,Auto,14.38,109.41,1573.32,UPI,981,Mismatch,Mar 2025
TXN000983,2025-01-15,Maharashtra,Pune,ST009,E20,Commercial,Car,19.31,104.92,2026.01,UPI,982,Mismatch,Jan 2025
TXN000984,2025-05-16,Karnataka,Bengaluru,ST005,E20,Commercial,Truck,13.32,107.74,1435.1,Card,983,Mismatch,May 2025
TXN000985,2025-02-21,Karnataka,Bengaluru,ST014,Diesel,Commercial,Truck,19.57,94.46,1848.58,UPI,984,Mismatch,Feb 2025
TXN000986,2025-03-14,Andhra Pradesh,Visakhapatnam,ST024,Diesel,Individual,Bus,30.77,97.77,3008.38,UPI,985,Mismatch,Mar 2025
TXN000987,2025-05-22,Karnataka,Bengaluru,ST026,Diesel,Commercial,Car,23.77,94.75,2252.21,UPI,986,Mismatch,May 2025
TXN000988,2025-01-15,Maharashtra,Pune,ST014,Diesel,Commercial,Auto,31.29,96.71,3026.06,Cash,987,Mismatch,Jan 2025
TXN000989,2025-06-06,Tamil Nadu,Chennai,ST020,Diesel,Individual,Bike,28.01,94.35,2642.74,Cash,988,Mismatch,Jun 2025
TXN000990,2025-03-28,Karnataka,Bengaluru,ST023,Petrol,Commercial,Bus,35.21,108.48,3819.58,UPI,989,Mismatch,Mar 2025
TXN000991,2025-05-30,Andhra Pradesh,Visakhapatnam,ST030,Diesel,Individual,Bike,52.11,95.44,4973.38,UPI,990,Mismatch,May 2025
TXN000992,2025-03-16,Maharashtra,Pune,ST013,Diesel,Commercial,Bike,14.02,96.29,1349.99,Cash,991,Mismatch,Mar 2025
TXN000993,2025-01-29,Tamil Nadu,Chennai,ST015,Petrol,Commercial,Truck,37.43,108.82,4073.13,Card,992,Mismatch,Jan 2025
TXN000994,2025-03-31,Tamil Nadu,Chennai,ST045,Petrol,Commercial,Truck,8.51,109.43,931.25,UPI,993,Mismatch,Mar 2025
TXN000995,2025-05-04,Andhra Pradesh,Visakhapatnam,ST038,Petrol,Individual,Bike,76.92,109.38,8413.51,Card,994,Mismatch,May 2025
TXN000996,2025-04-14,Maharashtra,Pune,ST006,Petrol,Individual,Bus,63.12,108.68,6859.88,Card,995,Mismatch,Apr 2025
TXN000997,2025-01-21,Karnataka,Bengaluru,ST001,E20,Individual,Car,35.38,106.0,3750.28,Card,996,Mismatch,Jan 2025
TXN000998,2025-04-09,Andhra Pradesh,Visakhapatnam,ST024,Diesel,Commercial,Car,62.85,94.27,5924.87,Card,997,Mismatch,Apr 2025
TXN000999,2025-05-05,Telangana,Hyderabad,ST019,Diesel,Individual,Bus,58.05,97.33,5650.01,Card,998,Mismatch,May 2025
TXN001000,2025-01-31,Telangana,Hyderabad,ST047,E20,Individual,Auto,57.25,107.4,6148.65,UPI,999,Mismatch,Jan 2025
